epoch,batch,trial,tr_loss_classifier,tr_loss_reconstruction,tr_loss_y_kl,tr_loss_y_kl_uniform,tr_kl_weight,tr_loss_z_kl,tr_loss,dataset,best_val_epoch,val_loss_classifier,val_loss_reconstruction,val_loss_y_kl,val_loss_y_kl_uniform,val_kl_weight,val_loss_z_kl,val_loss
0,8,-1,0.0,80.3684450785319,4.950324800279406,4.950324800279406,0.09999999999999999,0.08322350250350105,673.4694010416666,-1,,,,,,,,
1,8,-1,,,,,,,,-1,1.0,0.0,96.83666229248047,5.089118242263794,5.089118242263794,0.1,0.08117528259754181,639.4306335449219
1,8,-1,0.0,80.15708414713542,4.8492542372809515,4.8492542372809515,0.09999999999999999,0.08247483372688294,639.7216966417101,-1,,,,,,,,
2,8,-1,,,,,,,,-1,2.0,0.0,94.5676040649414,4.814164161682129,4.814164161682129,0.1,0.07670158445835114,524.6974487304688
2,8,-1,0.0,78.4649429321289,4.537549442715115,4.537549442715115,0.09999999999999999,0.07729910082287259,606.5404798719618,-1,,,,,,,,
3,8,-1,,,,,,,,-1,2.0,0.0,93.1175651550293,4.618878364562988,4.618878364562988,0.1,0.07457123100757598,753.2604675292969
3,8,-1,0.0,77.8608979119195,4.381165716383192,4.381165716383192,0.09999999999999999,0.07631709509425694,659.9259575737847,-1,,,,,,,,
4,8,-1,,,,,,,,-1,4.0,0.0,92.1198616027832,4.180802583694458,4.180802583694458,0.1,0.07242628037929535,384.67913818359375
4,8,-1,0.0,76.21969943576389,4.0753482182820635,4.0753482182820635,0.09999999999999999,0.07345145013597278,414.6869608561198,-1,,,,,,,,
5,8,-1,,,,,,,,-1,4.0,0.0,90.26674270629883,4.023175835609436,4.023175835609436,0.1,0.07074551284313202,576.6690673828125
5,8,-1,0.0,75.3715697394477,3.8830216460757785,3.8830216460757785,0.09999999999999999,0.07196280890040926,507.3669908311632,-1,,,,,,,,
6,8,-1,,,,,,,,-1,4.0,0.0,90.15187072753906,3.8296356201171875,3.8296356201171875,0.1,0.07047833502292633,741.1973571777344
6,8,-1,0.0,74.64467748006184,3.7033781740400524,3.7033781740400524,0.09999999999999999,0.07119171685642667,436.2335323757595,-1,,,,,,,,
7,8,-1,,,,,,,,-1,4.0,0.0,89.32104110717773,3.5705403089523315,3.5705403089523315,0.1,0.06853673458099366,588.1448059082031
7,8,-1,0.0,72.98937098185222,3.4660670227474637,3.4660670227474637,0.09999999999999999,0.06845321059226989,346.015869140625,-1,,,,,,,,
8,8,-1,,,,,,,,-1,4.0,0.0,87.81611633300781,3.4430993795394897,3.4430993795394897,0.1,0.06780834197998047,533.9116592407227
8,8,-1,0.0,72.26128684149847,3.360526535246107,3.360526535246107,0.09999999999999999,0.06803179052140979,424.4578857421875,-1,,,,,,,,
9,8,-1,,,,,,,,-1,4.0,0.0,87.487060546875,3.2304874658584595,3.2304874658584595,0.1,0.06481668651103974,523.125732421875
9,8,-1,0.0,71.33270814683702,3.2034829457600913,3.2034829457600913,0.09999999999999999,0.06649145748880175,464.42656792534723,-1,,,,,,,,
10,8,-1,,,,,,,,-1,4.0,0.0,86.29774475097656,3.0538283586502075,3.0538283586502075,0.1,0.06714294850826263,430.39415740966797
10,8,-1,0.0,70.69328223334418,3.022742986679077,3.022742986679077,0.09999999999999999,0.06571269432703654,373.13314649793836,-1,,,,,,,,
11,8,-1,,,,,,,,-1,4.0,0.0,85.92332077026367,2.9116657972335815,2.9116657972335815,0.1,0.06377743184566498,525.7459564208984
11,8,-1,0.0,69.59795676337347,2.8471206029256186,2.8471206029256186,0.09999999999999999,0.06428866386413573,386.5302547878689,-1,,,,,,,,
12,8,-1,,,,,,,,-1,12.0,0.0,84.65698623657227,2.7018847465515137,2.7018847465515137,0.1,0.06200714111328125,249.03329467773438
12,8,-1,0.0,69.16331609090169,2.7367388672298856,2.7367388672298856,0.09999999999999999,0.06406257881058589,330.70956251356336,-1,,,,,,,,
13,8,-1,,,,,,,,-1,12.0,0.0,84.01416015625,2.6464502811431885,2.6464502811431885,0.1,0.06456605195999146,396.9077606201172
13,8,-1,0.0,68.0402103000217,2.5697986284891763,2.5697986284891763,0.09999999999999999,0.06322347323099774,290.5461730957031,-1,,,,,,,,
14,8,-1,,,,,,,,-1,14.0,0.0,82.37496757507324,2.3515214920043945,2.3515214920043945,0.1,0.06055407226085663,240.80265045166016
14,8,-1,0.0,67.4659423828125,2.4462811946868896,2.4462811946868896,0.09999999999999999,0.06155718035168118,400.6248558892144,-1,,,,,,,,
15,8,-1,,,,,,,,-1,14.0,0.0,82.59492683410645,2.3293977975845337,2.3293977975845337,0.1,0.062235155701637276,455.4414978027344
15,8,-1,0.0,66.68333858913846,2.2929608292049832,2.2929608292049832,0.09999999999999999,0.0610679308573405,350.63038126627606,-1,,,,,,,,
16,8,-1,,,,,,,,-1,16.0,0.0,81.2918930053711,2.09846031665802,2.09846031665802,0.1,0.057389745116233834,162.03367614746094
16,8,-1,0.0,65.66551038953993,2.208941168255276,2.208941168255276,0.09999999999999999,0.06157029138671027,243.25428009033203,-1,,,,,,,,
17,8,-1,,,,,,,,-1,16.0,0.0,79.34013938903809,2.0123507380485535,2.0123507380485535,0.1,0.05762306153774262,201.21639251708984
17,8,-1,0.0,64.94117397732205,2.0868373844358654,2.0868373844358654,0.09999999999999999,0.06002105143335131,311.8261006673177,-1,,,,,,,,
18,8,-1,,,,,,,,-1,16.0,0.0,79.43364906311035,2.0499517917633057,2.0499517917633057,0.1,0.06182091236114502,241.22445678710938
18,8,-1,0.0,63.95972866482205,2.0136214097340903,2.0136214097340903,0.09999999999999999,0.059041228559282094,204.04593319363065,-1,,,,,,,,
19,8,-1,,,,,,,,-1,16.0,0.0,79.22735214233398,1.8993948101997375,1.8993948101997375,0.1,0.05769681632518769,189.28681182861328
19,8,-1,0.0,63.357335832383896,1.8972378306918674,1.8972378306918674,0.09999999999999999,0.058553210894266766,298.15372890896265,-1,,,,,,,,
20,8,-1,,,,,,,,-1,16.0,0.0,79.59207916259766,1.8313586711883545,1.8313586711883545,0.1,0.060451433062553406,208.28504180908203
20,8,-1,0.0,62.940239376491974,1.8221140570110745,1.8221140570110745,0.09999999999999999,0.058126999934514374,275.01558854844836,-1,,,,,,,,
