epoch,batch,trial,tr_loss_classifier,tr_loss_reconstruction,tr_loss_py,tr_loss_y_kl,tr_loss_y_kl_uniform,tr_kl_weight,tr_loss_z_kl,tr_loss,dataset,best_val_epoch,val_loss_classifier,val_loss_reconstruction,val_loss_py,val_loss_y_kl,val_loss_y_kl_uniform,val_kl_weight,val_loss_z_kl,val_loss
0,8,-1,12.147076924641928,80.28740607367621,2.151050885518392,55.03390121459961,55.03390121459961,0.09999999999999999,0.10882420672310723,648.7174818250868,-1,,,,,,,,,
1,8,-1,,,,,,,,,-1,1.0,11.527747631072998,95.89896011352539,2.1816326379776,48.00439453125,48.00439453125,0.1,0.10222771167755128,593.9305725097656
1,8,-1,12.067582130432129,79.66070980495877,2.1325427691141763,51.05229780409071,51.05229780409071,0.09999999999999999,0.10481631888283624,608.0698581271702,-1,,,,,,,,,
2,8,-1,,,,,,,,,-1,2.0,11.376140117645264,93.1606216430664,2.1298859119415283,42.18376159667969,42.18376159667969,0.1,0.09787970781326294,532.5440979003906
2,8,-1,11.924087100558811,77.45528496636285,2.1066587501102023,42.36599561903212,42.36599561903212,0.09999999999999999,0.0987201902601454,518.624976264106,-1,,,,,,,,,
3,8,-1,,,,,,,,,-1,3.0,11.278541564941406,91.16769027709961,2.1261701583862305,37.64931297302246,37.64931297302246,0.1,0.09468179345130921,484.92999267578125
3,8,-1,11.818289756774902,76.60901345147028,2.0852865907880993,37.70510398017036,37.70510398017036,0.09999999999999999,0.09635870191786025,470.90169949001734,-1,,,,,,,,,
4,8,-1,,,,,,,,,-1,4.0,11.213433742523193,89.71398544311523,2.081108331680298,28.773215293884277,28.773215293884277,0.1,0.08989954590797425,394.48907470703125
4,8,-1,11.732671207851833,74.4222649468316,2.0471072461869984,31.14087380303277,31.14087380303277,0.09999999999999999,0.09460527764426338,402.8579610188802,-1,,,,,,,,,
5,8,-1,,,,,,,,,-1,5.0,11.198800086975098,87.86627960205078,2.084943652153015,22.04722023010254,22.04722023010254,0.1,0.08704252243041993,325.3057556152344
5,8,-1,11.690818150838217,73.22510189480252,2.029786851671007,26.529314253065323,26.529314253065323,0.09999999999999999,0.09056251578860813,355.4500088161892,-1,,,,,,,,,
6,8,-1,,,,,,,,,-1,6.0,11.184751033782959,87.6485595703125,2.068447232246399,19.64553451538086,19.64553451538086,0.1,0.08748675286769868,301.0376892089844
6,8,-1,11.67037836710612,72.42108366224501,2.0164397292666965,21.08949089050293,21.08949089050293,0.09999999999999999,0.0900252832306756,300.2176784939236,-1,,,,,,,,,
7,8,-1,,,,,,,,,-1,7.0,11.18618106842041,86.59700012207031,2.038808822631836,16.910378456115723,16.910378456115723,0.1,0.08708887398242951,272.6448059082031
7,8,-1,11.658457120259603,70.58838102552626,1.995651125907898,16.443915685017902,16.443915685017902,0.09999999999999999,0.08703650964630975,251.94120110405817,-1,,,,,,,,,
8,8,-1,,,,,,,,,-1,8.0,11.22316837310791,85.65055465698242,2.0323574542999268,11.140209674835205,11.140209674835205,0.1,0.08913823962211609,214.09574127197266
8,8,-1,11.668690893385145,69.95376120673285,1.9833976295259264,14.234814008076986,14.234814008076986,0.09999999999999999,0.0860500521130032,229.28756544325086,-1,,,,,,,,,
9,8,-1,,,,,,,,,-1,9.0,11.28822946548462,84.53539276123047,2.0216264724731445,9.416289329528809,9.416289329528809,0.1,0.08834284543991089,195.88707733154297
9,8,-1,11.707756678263346,68.7461764017741,1.9816234641604953,10.684484269883898,10.684484269883898,0.09999999999999999,0.09190174473656548,192.7138875325521,-1,,,,,,,,,
10,8,-1,,,,,,,,,-1,10.0,11.37723445892334,83.36294937133789,2.0091246366500854,6.7410807609558105,6.7410807609558105,0.1,0.0913773626089096,168.11856079101562
10,8,-1,11.771612379286024,67.8363545735677,1.9726002216339111,8.82912211947971,8.82912211947971,0.09999999999999999,0.08877389099862841,173.3966539171007,-1,,,,,,,,,
11,8,-1,,,,,,,,,-1,11.0,11.46588659286499,82.65045547485352,2.031446695327759,6.6092939376831055,6.6092939376831055,0.1,0.09565377831459046,166.28892517089844
11,8,-1,11.84718460506863,66.8064079284668,1.9429799318313599,7.330030812157525,7.330030812157525,0.09999999999999999,0.09670008288489448,157.5151129828559,-1,,,,,,,,,
12,8,-1,,,,,,,,,-1,12.0,11.556300163269043,80.91927909851074,1.9810283780097961,4.827470779418945,4.827470779418945,0.1,0.09347026646137238,146.85126113891602
12,8,-1,11.922932730780708,65.99974144829645,1.9496518903308444,6.862764994303386,6.862764994303386,0.09999999999999999,0.09444608092308045,152.2012710571289,-1,,,,,,,,,
13,8,-1,,,,,,,,,-1,13.0,11.700189113616943,80.48656845092773,1.994186520576477,4.613425850868225,4.613425850868225,0.1,0.1034243106842041,144.46152877807617
13,8,-1,12.01877604590522,64.83015738593207,1.9401130278905232,5.841695096757677,5.841695096757677,0.09999999999999999,0.09690689047177634,140.96016693115234,-1,,,,,,,,,
14,8,-1,,,,,,,,,-1,14.0,11.807255744934082,78.65489387512207,1.969902217388153,3.947932243347168,3.947932243347168,0.1,0.10352183878421783,136.10002517700195
